latitude,longitude,crime_score
13.095803613844334,80.30337359411615,81
13.103665412652182,80.2336960464766,73
13.029630329597149,80.10428399193577,35
12.997064549262227,80.21624673059011,53
13.15643250403172,80.24319862441152,50
13.129642672697498,80.26910981225033,90
13.01088777263997,80.13286028378346,46
13.164317737264636,80.21238180154337,46
13.0206769441839,80.13855594227942,63
13.009111717374946,80.13217815539976,97
13.07141719399798,80.28585511466045,53
13.19672286017854,80.26591725307297,42
13.055861035184538,80.20013977438883,85
13.11613510130143,80.29308838716956,64
12.920744178607109,80.2059144583539,32
13.049619678967748,80.18568147036657,86
13.194065064860968,80.143672078742,74
12.969606833629896,80.20036873481438,47
12.92624130857568,80.30022112869798,32
13.050197988023022,80.29270105237485,6
13.163871310523346,80.11761207797977,2
13.147448539876818,80.15955581621279,97
13.022011728011087,80.14025189520974,73
13.191475543598859,80.25665871572326,70
13.006125753576397,80.29369390596234,70
12.933215154317377,80.29405204839865,48
13.046497679299039,80.13027680531313,83
12.973375809309843,80.26237222503332,96
13.097616308189265,80.15181812154904,2
13.039813548367906,80.3352293647541,38
12.991580313531065,80.2735164952031,41
13.071444206075512,80.12341903076545,44
12.937741893321261,80.26427428900202,19
13.101188146388004,80.13098598085753,0
13.013793455579194,80.25554250085014,68
12.958321747305613,80.30504989749238,26
13.065577811585065,80.12082618540452,22
13.150382446094756,80.1057237061667,12
13.164333469038654,80.10371949381276,86
12.964634901513053,80.22077697444884,99
13.156344074433905,80.18475187367801,69
13.204492426827464,80.30836994986737,70
13.198181957680664,80.21234354295142,85
12.980566239703156,80.30951145720647,98
13.088976308780643,80.25206886970273,51
13.02831585657438,80.23448932970913,55
12.947695855182111,80.19835246385533,17
12.923407321298523,80.27745528859877,95
13.159454150176492,80.3186085500369,31
12.952426432223982,80.26215819268499,3
13.165616472981538,80.2765125057593,44
13.09976075224617,80.31756562469802,90
13.068939941207859,80.26206278027426,41
12.96163987866358,80.34568155295096,59
13.07480051180969,80.13306686659284,1
13.18617762646967,80.12155761672408,73
13.159575590488489,80.32821430998766,21
13.102753765046398,80.13325692772018,56
13.0355684945695,80.33355404681046,52
13.038316638820579,80.29550411340253,8
13.043794533673214,80.15289893264683,45
13.02782891437329,80.33458187115653,73
13.184534446469906,80.32112153464182,39
13.015084378079218,80.10968229322687,53
13.00585046845771,80.28475428957657,32
12.99221455301134,80.1468608836528,66
13.050456454694446,80.1677626671821,52
13.089742187770263,80.2400877767104,28
13.000278608014895,80.27191655987133,27
13.108602981993894,80.27331459244394,54
13.032986879543426,80.23349794965849,1
13.069590683656115,80.28850450920139,25
12.984252442782589,80.16342446658746,14
13.066836553942277,80.22494585778244,78
12.999684384790038,80.3349713697894,84
13.076016712619047,80.34920339449386,85
13.096924013930686,80.1568337372292,74
13.072781414521813,80.23029258377548,91
13.090582443697617,80.31272006102317,50
13.019823018733472,80.34650202478825,35
13.028659493774494,80.30297142300036,32
12.988332558974143,80.12037940179495,48
12.96803756468734,80.16452935898859,46
13.169485386233667,80.32230948292346,92
13.132179940581524,80.33983945989182,10
13.147472670196288,80.2928816311899,57
13.033890339936827,80.13816571718642,45
13.206514501735233,80.16458209195132,18
13.201882108974027,80.2902154037431,90
12.998772279090922,80.16522532435212,72
13.117797288883995,80.33490251923735,41
13.133386166729263,80.14651644841615,34
13.00196656869751,80.15946686114414,78
13.047023259677813,80.23025355496402,96
13.021387582526147,80.22866989377684,100
13.167743111383901,80.2712043159447,63
13.153828415800158,80.233744570132,94
12.923841307237865,80.24921816840614,27
12.988875752008889,80.32191175313494,61
13.200818162040262,80.33346000648174,35
13.08390846892116,80.34475510267234,92
13.041696010517933,80.21756801303377,27
13.014283027323229,80.10797279768295,19
13.061565876760305,80.1617008029434,39
13.194227336427712,80.15777608287273,13
13.00624876580282,80.17396505800635,72
13.137035538160102,80.15518764881573,62
13.022466730576896,80.3097692259016,45
13.172363963341546,80.33555263281751,75
13.200379216477145,80.16328945930499,49
13.160590316784779,80.29679863487071,30
13.18960616109677,80.23597694577923,36
12.988473480362103,80.20932880912966,57
13.14732602616828,80.20267976374296,37
13.037763001470983,80.33273065360804,0
13.20919927833393,80.1467251066413,81
13.206987878557028,80.32516536144215,76
13.02561970971043,80.18663639555932,42
12.96301696315663,80.10669629614361,86
13.165601877903553,80.11627826755759,95
12.93838443411506,80.33192594160144,35
13.010496092885685,80.26824238816623,90
13.088029016120482,80.14993191779989,0
13.14034338634786,80.29363767711685,97
13.206174757905531,80.21593854955734,100
13.079810552778362,80.18821599267511,88
13.122587643673697,80.17866922232648,95
13.17081513606907,80.29857956816711,43
13.16127412599591,80.21495766151259,6
13.148022062254286,80.29455138984734,14
12.998979047811819,80.26364275836282,6
13.05184444768907,80.26341969692349,44
12.935408105400013,80.1298318729759,2
13.134856960161338,80.32365854224058,81
12.969342921984577,80.30659218064991,65
13.194364838310529,80.3439402528082,18
13.019559122642292,80.13539442550758,38
12.930620209883688,80.1373203496962,67
13.150911564191775,80.27544538178162,75
12.927822914749795,80.21157066040027,97
13.17382775104315,80.24050990801808,71
13.147853915606785,80.12376250076765,78
12.971039565232424,80.29277729966805,64
13.045368050903768,80.33035620690336,91
12.9781363420355,80.13733720619061,21
12.985369443728928,80.34838986263487,35
13.001097702999312,80.28683496745325,87
13.040219357652639,80.2996457454663,62
12.939877402959505,80.30017677321712,60
12.992985311910031,80.12644145521726,100
13.07731167780113,80.16000859383519,45
13.170221286071733,80.25781568936976,78
13.115391513441642,80.32548041551644,45
13.172863061332583,80.3450556958478,80
13.067283755648239,80.3451768242304,58
12.94682812829394,80.12766092350662,72
12.954764228378837,80.192762027455,98
13.14734900461019,80.11196612411867,48
13.012197437821042,80.32604894657584,2
13.170346603049172,80.23206443511171,27
13.00336083347546,80.21123604416762,27
13.10711301273118,80.34280076805125,35
12.97145256656005,80.3460477248784,3
12.97078196668425,80.31551473462271,44
13.00004328826104,80.14143717545859,64
13.186989307550219,80.222573704071,2
12.98530214885988,80.21762541437472,91
13.043513867979335,80.22660598012082,7
13.115571919819127,80.28637558744305,96
13.014092590270359,80.12798895924793,40
12.965357467585713,80.24347212019461,62
13.113887249890272,80.19717496882508,26
13.158006795008278,80.3018077034111,46
13.146277190110911,80.28688899784795,76
12.9211289795144,80.22327912059367,16
13.208758642849144,80.34538635503934,65
13.194127351417903,80.20137161531378,14
13.144294563456398,80.1926718382057,0
12.98308534776153,80.32076640339612,32
13.104390938703885,80.30446769260038,37
13.101515448850437,80.20378653895881,53
13.095272914512133,80.30454406209508,74
13.066160740630655,80.18313627238477,13
13.169923926780841,80.3229604824064,71
13.038889511653702,80.15938459700138,21
12.942230051963346,80.30848505264134,32
13.159486250341216,80.19329894432002,51
13.165999739524127,80.28407618698526,36
12.965628135093425,80.15862996601146,30
13.193703129586476,80.12554657392552,25
13.124028621318665,80.10641035038184,55
13.038043746391157,80.1738799608679,75
12.923648070073746,80.14982205426787,17
13.158756000584406,80.1081866388043,44
13.195824348048026,80.21191728346527,6
13.09623325703162,80.15259311267276,72
13.084765306976902,80.22505632412451,31
12.989804865738382,80.1694571000401,87
13.137044715847042,80.31418314862512,52
13.19311354016648,80.10268266909921,66
13.000523556206971,80.28981744388594,57
13.194959326883433,80.34193587189641,58
13.061103184518116,80.19044173845963,55
13.160475603710736,80.3178884407759,89
13.013537906589512,80.16972646436889,96
12.934269243090624,80.30431051630799,17
13.06692269539972,80.2151260616312,83
13.100040418474988,80.34328489064234,88
12.962877616994204,80.25439330746724,62
13.01385804035767,80.31498047329971,84
12.960888476701799,80.32053885737977,35
12.92973361043232,80.30816933040856,8
13.010208001398677,80.13928904402187,76
13.200063105169333,80.1128942863344,60
12.986764957318991,80.17458165539227,40
12.962461583148192,80.28466624774154,86
13.15775898400976,80.2349404940042,88
13.137150982237685,80.30616188175595,10
13.093183471254102,80.19806675491459,78
13.017884902162104,80.11976084813699,34
13.096881750532742,80.2609051884062,52
12.999977872498176,80.314855085794,19
13.109681231756806,80.20173607000889,14
13.02247145073231,80.13558926367143,39
12.93539656537581,80.28808144870163,10
13.151026060570269,80.17607354806721,94
12.98580739382682,80.20791044930408,26
13.05074166123372,80.2799302893703,75
12.942154335392999,80.28066577810377,16
13.101015551071335,80.32733253604937,48
13.125018640014208,80.31962152385319,37
12.984923572454067,80.1979702610379,41
13.208747115968132,80.31449348612206,52
13.115343630605405,80.29538979389383,63
12.936150891829925,80.23577105444772,80
12.96972884725579,80.28726918080454,20
12.92022818781426,80.10856415113133,100
13.010861355336441,80.24841383450723,34
13.124244348735393,80.26118352556561,23
13.197308981936684,80.2243579622797,62
12.949214882826325,80.17915863567802,42
12.980013377147054,80.34749790483956,53
13.006447456563313,80.20024593290508,76
12.967121320611273,80.15061458209435,7
13.181733404846801,80.32143386377102,17
13.128886267220267,80.1385745674309,24
13.02569226286686,80.34438000253223,45
13.005662463712081,80.18910208423986,82
13.000441522900122,80.33244103955641,14
13.153730070511566,80.18764680152262,87
13.019158565644728,80.15303217441203,88
13.121960488584424,80.12256319828444,100
13.164021598186244,80.27019523265804,25
12.972464390307518,80.34394502539229,33
12.931961864706583,80.20933878389971,6
13.03264425274778,80.10843312450703,10
13.080170627323978,80.18493573279966,15
12.998098795470591,80.28599136722033,64
13.10272827008636,80.16029609728189,6
12.95587876640166,80.10398343803689,38
13.09903953630525,80.10382306782442,5
13.195252059293017,80.14055705635866,72
13.022880182397161,80.24653013365906,63
13.201393067813452,80.16652279010312,79
13.129478094092274,80.18243211358961,84
13.15313346142502,80.33643193259216,32
13.083470097852103,80.33199048673421,80
13.084873612127774,80.21489729975515,2
13.049006823853844,80.14774396196543,100
13.05948433382905,80.2492766560013,6
12.95901328103501,80.24323183488494,44
13.081886740640474,80.25845037330916,90
13.138229464242814,80.15965663918625,55
13.005314502944096,80.12331314160046,41
13.05000327787625,80.14019335242065,6
12.961502221876836,80.26164792524062,23
13.010673367140988,80.3261225794339,37
12.975300953268523,80.1003799081931,46
12.951826791011928,80.19635331382833,20
12.93290561021379,80.32785871987663,46
13.02893412325789,80.27186898026909,22
13.13242281045379,80.25385669694074,19
12.941086095151219,80.10841683300784,58
13.193909594895148,80.17164110591897,67
13.044044156992305,80.21982068719231,88
13.084371203973927,80.16223916731086,7
13.044316210338247,80.22860433872002,79
13.09405380585296,80.31766554834824,36
13.203424296833282,80.11733233453994,85
13.08268014361085,80.16625809466535,90
13.13276072083134,80.26858319140254,19
13.138131789441237,80.27481426692616,66
12.942865858267698,80.30036348478143,16
12.951796573036843,80.300217876342,53
13.003479634679765,80.18805858454994,18
13.010896173616912,80.16359463240335,20
13.137156894455734,80.32309784609784,96
13.20523706465292,80.15540008350969,13
13.171248359810816,80.32067164814477,47
12.980675061464417,80.22905786441456,6
12.94510890202018,80.3188232177906,94
13.127534215562607,80.20760715641102,62
13.031083980665866,80.15647739388217,81
12.969547058661641,80.28194147513496,67
13.04743331555953,80.31772339328397,30
13.156433724451983,80.34542072641048,12
13.050977909848289,80.1273615021278,11
13.00743317438305,80.31389550369774,17
13.143300289528488,80.34958677538046,69
13.126515743914766,80.2646169324814,6
13.07563723317167,80.1563035234377,100
13.025858104683854,80.15880531828081,96
13.08956266267098,80.2496004164878,51
13.120347364857961,80.22287269771941,25
13.067903018808341,80.32553493326166,96
13.079232136555637,80.13307088341688,74
12.993078147104075,80.13379771943636,26
12.969336443275393,80.1054486587153,3
12.962032867073654,80.32909774585045,10
13.162463058556016,80.15750468585436,6
13.023132910582403,80.10835842142893,17
13.107149663170187,80.21606509035264,90
13.053473049111625,80.30135520106371,77
13.041446127835497,80.30039726309872,89
12.95283183353932,80.12590191389793,75
12.944933205557104,80.21193379611663,71
13.19652747791413,80.2037257578299,73
13.16621384170735,80.1687523824306,99
12.984895340705254,80.12462576297507,73
13.073730111748327,80.22007230454328,48
13.024834318065208,80.34120633154313,73
13.05164407780163,80.12394912258806,42
12.939552693276399,80.18811840942789,77
13.174365102297857,80.19123183938716,2
13.12587709390273,80.19804748892898,3
12.928951218730646,80.3030135549895,12
13.181486118541569,80.20975249480657,68
13.141740483437356,80.15850243222192,37
13.052815286537601,80.31692134668134,48
13.072404016933476,80.24962584328193,53
13.04256702138798,80.247410065595,13
13.100187370870389,80.26122009532642,55
13.086832858167723,80.18102501410453,62
12.983919641864908,80.13245856657927,37
12.932814680418849,80.25564302391979,81
13.13643289038746,80.33726181563974,4
13.118528962163168,80.34660548633829,82
12.936385956648932,80.31091700386831,89
13.188399503083351,80.21090395541812,27
12.95021360164563,80.11879375604167,20
13.127824372495645,80.27541671851797,44
12.952947985243789,80.28219479869772,7
13.0380355838991,80.24691485292234,98
12.971661497194757,80.18135088900452,57
13.16629755874413,80.33383924659755,85
13.072250490849468,80.11407511943425,40
13.027149869411748,80.15615196153239,77
13.078622991714013,80.21897065452312,13
13.115524683082871,80.1846771619593,74
13.11276961876566,80.11621519427791,95
13.160450163274422,80.14137103070198,93
13.209614329991897,80.27004292407479,42
12.978775068039628,80.24013404391039,86
13.20128607366349,80.34958060068993,49
13.005432102209609,80.33365125434761,90
13.173124105662657,80.21575168770674,58
13.066054960238745,80.17908108610779,94
12.929216758349758,80.34281963728644,69
12.977601320969121,80.29449459949716,71
13.062979897900943,80.1765066342671,98
12.94565101112471,80.32477054884487,88
13.171142691954008,80.15566990675582,73
12.963327905611553,80.24450687929395,41
13.074861536387447,80.1910438603072,95
13.166574473963378,80.24941710055786,33
13.18706801425274,80.28199898092299,62
13.040101897140586,80.13347322577117,14
13.173604796050885,80.14550385789933,89
13.01264595624929,80.27365149621296,97
12.998960811044265,80.11533294289389,33
13.137547738798446,80.1680845296607,79
13.03734533510078,80.12093815273339,44
12.977508984615389,80.30305807669512,32
12.983937858138164,80.31313036060465,1
12.92598687367187,80.30699490657888,54
13.176121519061214,80.21552834168452,58
13.07850992165422,80.24147531317192,85
13.067331232620433,80.11589477430334,70
12.99848177457228,80.16512408507518,63
13.042458533890045,80.22144820251903,1
13.085694658437928,80.33317931452491,73
13.154946492390001,80.29425630734166,87
13.135617108571296,80.24202028112911,56
12.97911267042298,80.32556036712863,83
12.951948715977986,80.19979465812919,33
13.041887917124484,80.22133235021725,39
13.046506143963356,80.23768535861564,32
13.130354835996606,80.24458496738903,12
13.178648568740215,80.33066449128084,0
13.131102676453674,80.33595349396211,99
13.15628157348743,80.28783876001323,60
13.149123291438604,80.31572379771774,79
13.05557025235439,80.15394083317213,33
13.063090318139821,80.22286401342518,23
13.011947434142868,80.22221080440336,13
13.114253480597547,80.3050130611094,72
13.097742335190441,80.17565374733219,91
13.179148031221507,80.20522126654075,17
13.202947111955925,80.25467051323713,24
12.971971175352888,80.34166892396524,91
13.138642326476663,80.12803429236632,55
13.064218268452528,80.20305599943819,48
13.117625529974786,80.11249450375097,71
12.99911503662327,80.25515081440594,34
13.055870409201416,80.28054076428958,64
13.046765544276479,80.34882199075794,4
13.204684123013017,80.1135389435111,13
13.025107959237808,80.11846093820822,82
13.028204798829915,80.15223515492109,76
13.094758184764082,80.1824694513797,92
13.186487415387278,80.24033481281806,96
13.095781149150167,80.20857541308585,66
13.175877812169022,80.25417750654942,77
13.117613425157078,80.31434540751509,85
13.19831551004439,80.2472444379707,55
13.148405014973713,80.19565369290508,39
13.020541555461238,80.25686982585694,52
13.18352170912042,80.34149352072185,72
13.165926903840896,80.27276827665044,95
13.029550223226769,80.10556455314025,45
13.126257840667947,80.1672489354605,19
13.192423220920784,80.1325342027456,71
13.062778871560417,80.23889082221484,35
12.924595043925972,80.30406773149691,3
13.050161746128117,80.21350334497188,35
12.96902835803031,80.21730155405463,14
12.930101767229257,80.13640288765818,86
13.086288901461753,80.26471375779133,42
13.012180331609416,80.3195123065762,16
13.003130310139424,80.31277645157049,16
13.012732443230192,80.2221329364241,31
13.100626870934478,80.22188519488924,86
13.017842294468512,80.10986814338662,67
12.950936553113795,80.24477045913945,57
13.007549213554777,80.26476395619694,67
13.049177884566989,80.32889401635126,82
12.980609053751065,80.20280336580106,65
13.161784104531936,80.26060742086268,90
12.948328140045398,80.1963670781291,86
13.093682453356864,80.3307327842482,36
12.943218698816517,80.25482014295902,4
13.206114240188775,80.22335786722657,62
13.054508095295343,80.31149388683274,50
12.98052795604001,80.15764646533015,24
13.139870343526413,80.1034569355481,98
13.066184466824023,80.2983850843744,66
13.066033161271061,80.29602939960336,89
12.921430107494407,80.3185093506197,29
13.122377543940908,80.24323396219401,81
12.953871949476301,80.21261511390222,79
12.9597889423443,80.25022512844463,39
12.985737528736442,80.21495281506581,12
12.983685990095074,80.25468542090698,36
13.149060895631859,80.10588187404998,85
13.10461273018157,80.32058402617437,97
13.05351525468788,80.24417480661091,40
13.114410768291055,80.2197352901183,80
13.033466904382662,80.17267532697223,46
12.961818718762203,80.1964454572005,13
13.188512987639943,80.11859532713032,19
13.111057018610895,80.1471020202142,65
13.075706182971874,80.27779526884449,43
12.93883594250863,80.25169961423448,90
13.038373833336319,80.26872508328903,34
12.949193668010135,80.15672340010477,11
13.068032443110361,80.200753709901,75
13.07594741272312,80.28003069948933,98
12.97215494088629,80.2277365354963,70
13.116529554406299,80.15247478565654,79
13.00519321866917,80.28739054440088,45
12.961405780890072,80.23318076545601,32
13.009223526358088,80.17209526639371,24
13.128681999654306,80.10833459462044,93
12.964690425352474,80.3171359798318,4
12.936974800736158,80.14430126284563,50
13.155768061668,80.28486201700156,60
13.063139294764275,80.33640393418673,54
13.088872328654034,80.12560357587779,91
13.002672588525298,80.26786915966312,44
13.089243482624166,80.32563328006118,64
12.970709507913655,80.20018782166312,86
13.043418815946271,80.13472907948513,48
13.056050491809561,80.23954712889474,79
13.021093940175243,80.20035501584236,81
13.205795853238529,80.34178422188795,12
12.93126599799999,80.29763228041367,41
13.17828970047212,80.3425245838919,76
12.920027231494144,80.10828937226387,52
13.098709414752665,80.26156307770555,81
13.070472439380227,80.34114908382767,81
13.00396665670757,80.27722551864674,80
12.946069534907831,80.31697342531864,29
12.953383516248945,80.1515754463743,77
13.15976605494715,80.1309576142978,48
12.936535550356846,80.19442422122312,32
13.079969737515434,80.154719324028,62
13.124582697664819,80.22132425732748,85
13.124816672928887,80.31926094189801,55
13.161079201478412,80.14253791556594,30
12.978640390007355,80.311161739004,81
12.975246517870046,80.28844576867458,44
12.965228085445617,80.21724847189867,3
12.950403542296387,80.22029415253161,4
12.924815405150778,80.33105492010307,72
13.023269919992897,80.113345940783,13
13.189522995821152,80.11701958775602,53
13.08243238630122,80.31191403784439,47
13.183915548932985,80.13162434396108,38
13.15818301843707,80.32979887722806,18
13.157824472896074,80.30148451725042,63
12.920289413329847,80.28489843026159,38
13.183606219633527,80.27776387149932,60
13.200833867004425,80.13368048882576,42
13.177683064624695,80.18460590769989,37
13.103215597633413,80.29009678428143,37
13.077228564435147,80.19967799985685,61
13.02324107173744,80.12308109463946,61
13.166681486589713,80.22984837288584,25
12.965404884924174,80.3287377256259,70
13.072719096638112,80.33997927718966,45
13.042095009105411,80.15643282896131,24
12.95152722417385,80.19924213383298,41
13.040734791761897,80.26047480609112,69
13.124969824217908,80.34108776910595,88
12.954707329099918,80.30820163728146,99
13.037435447945223,80.33351688271746,7
12.961751899411793,80.19584419408534,49
13.157234871629553,80.32043724368246,70
12.952020857761447,80.31247783504756,68
12.971675212169735,80.34499989965582,87
13.101911422851694,80.3163203595877,87
12.961286905911711,80.13921385509053,4
13.20694411006931,80.34945779655853,69
12.93780525158391,80.34523750303016,42
13.053047868362974,80.28585313687778,93
12.95558352746935,80.27597720862478,17
13.179852424586667,80.32695357065704,26
13.108365260618152,80.14169041615189,18
13.15454555786705,80.28668193359078,99
12.971344351980783,80.25209481412811,2
12.98210384176579,80.32669210160303,79
13.05471362326535,80.22594239336127,71
13.067009928072734,80.14702485214612,2
13.091824062100592,80.1692004300719,82
12.98002939993069,80.22428530727488,44
13.152223392632205,80.32946143204934,95
13.127553773450789,80.2485321790436,32
13.071557763121364,80.23794970449643,55
12.930380960729325,80.13604443811793,18
13.028219660189782,80.34424693663122,99
13.121533313396746,80.2011337073867,51
13.17600240663889,80.19677428390872,11
13.074100780111815,80.19690376521069,25
13.046997456140646,80.25345877773273,71
13.03218660694716,80.33752219965716,20
13.15013913953041,80.29370955771594,55
13.18850049141311,80.33365713298312,26
12.966330782715458,80.3209307286609,84
12.958563998903283,80.13025863717846,50
13.194765811302172,80.3259072369529,41
12.945181255512747,80.2289235020614,23
13.038833734062925,80.16544180949161,23
12.956960666578864,80.15513889979572,82
12.986805336264847,80.16219380823948,60
13.177017779629526,80.34981991945885,75
13.186697326083454,80.25854968372508,8
12.972818145316436,80.12695779183258,36
13.192376616505321,80.29926677316386,53
12.936636126232505,80.34733022881778,66
13.088331840822681,80.14696073097828,65
12.938365565303787,80.34193274527522,84
13.11416415875501,80.15596785791705,4
13.166893369268399,80.1129787887052,9
13.17121774408978,80.23721529513118,10
13.1124136729197,80.32136710597469,10
13.124260050407896,80.22452076016339,30
12.969056137312055,80.33908851543553,55
13.147631563446296,80.12836470784816,38
13.196783122283101,80.15606062295728,40
13.126068976556335,80.170054317698,30
12.942332264891714,80.32542065946248,40
13.143528697000868,80.13904391521005,94
13.166925930009828,80.2378315226997,88
13.183447156179257,80.18021327017553,66
13.060628994695923,80.22058501504023,93
13.065312675494635,80.33858850482486,93
13.091103976336406,80.30056436994529,13
13.076083664666033,80.12957495700606,68
13.148258469485077,80.26880319743636,61
13.20226958382744,80.11733262458317,11
12.993160685928219,80.31424617189141,92
13.018168638385664,80.27817252658176,75
12.992941550028624,80.17197623235094,96
13.204926778456436,80.24883624280497,80
13.18236500632607,80.15047066402138,46
12.96975965486472,80.17330646236654,55
13.074971667450798,80.11556414865005,55
12.924301580158442,80.10697731265529,48
13.047070082977548,80.1801958805811,10
13.12028612332095,80.14427505537023,2
13.00822673635399,80.22186454694568,86
13.138078804393032,80.16452916435912,1
12.960410242882798,80.33867269329899,71
13.073741405718163,80.30909278128921,52
12.995374056339413,80.1473132710796,73
12.989645134787303,80.26875744018525,28
13.163973707938645,80.12251833234664,73
12.975193087075159,80.1961772637208,13
13.123288469418602,80.26796431551148,65
12.953712371625672,80.32706844340528,5
12.980986500981425,80.3234672144938,13
12.940475254047785,80.33505951857411,46
12.937224375939348,80.2338551147553,39
12.920382694857858,80.20241357439376,35
13.046630343327664,80.12422627560193,86
13.129936489955568,80.33151843859604,18
13.065305227115122,80.10172970773205,7
13.087756589134077,80.13018350073128,97
13.207109665504106,80.23495416384918,37
13.165767192087388,80.29843211493858,66
13.109838047809042,80.30595361600771,20
12.938943694066166,80.22613735425784,39
12.988385082800749,80.1107383725488,17
12.921360453541334,80.10655840625492,79
13.14036464159298,80.16601017835858,98
13.121286050697899,80.31288758188818,72
12.98530372584523,80.11837763809768,30
12.964990909445742,80.34838618087684,23
13.081468700888307,80.15135609877947,63
13.036962340612705,80.22372326202813,93
13.143894008896522,80.12060331016446,100
12.936237139430068,80.15808792330606,14
12.940948947922264,80.29859513977782,91
13.165430394773997,80.11519633219653,13
13.009218876930188,80.10254494293666,74
12.98015684110539,80.13254407716056,31
13.007474500637432,80.19351770426441,72
13.106602637876218,80.31542473486333,71
13.13964243127859,80.20619086370473,4
13.11090488916246,80.3036159727936,5
13.164273313913657,80.18254783224454,93
13.11376463423885,80.22191052201404,85
13.006037739333015,80.34412596168077,66
13.060033420534678,80.10264059196858,58
13.14859510335332,80.25835004901874,53
13.017324710214977,80.25396442994845,13
13.01716972688089,80.29408284590882,8
13.049248371322905,80.21662805957989,65
13.034269058749825,80.20429535364812,98
13.209740872924593,80.28328366630016,33
13.090776711241281,80.18702613426933,99
13.055275253065558,80.34812734602579,32
13.13432211094408,80.18499011699384,10
13.159428173397433,80.15057088834895,52
12.989856013162,80.34550200426561,49
13.020544995995348,80.18183944356329,7
13.086219698541411,80.31319636213831,15
13.156131396125714,80.18201981633132,88
13.052557053854297,80.21523656357587,28
13.208647849940707,80.34052406853306,54
13.163299069329476,80.32187883125019,31
13.208473445603959,80.26267879061976,99
13.132696296620116,80.34340410729732,60
12.933505354093072,80.16405102293884,100
13.080799498028624,80.2237316367634,76
13.059884034470768,80.22618518298499,74
13.055802127754484,80.28326146211982,16
13.093551378427676,80.22389921513613,18
13.120440234831715,80.25855847394284,98
12.985375866870685,80.22590493363676,40
13.081031399873176,80.17565068467889,14
12.960747910717116,80.1990553350938,45
13.106569472950829,80.13025090203311,42
13.024754029700574,80.33491903196963,84
13.045455815980295,80.27514046032384,3
13.188281470773534,80.2845146031624,49
12.935649007602633,80.16430702221226,15
13.07658469114688,80.1607970201981,90
13.037752857085685,80.12508172623417,10
13.11195947517149,80.28498980712136,83
13.011150431214977,80.15852113395401,5
13.175957018650182,80.122286184709,63
13.15585449541946,80.27871619305085,33
13.068074262902016,80.21999272596567,21
12.942450792542004,80.26351113008397,60
13.150730511487726,80.28734866841297,28
12.950046555833447,80.21936999606794,1
13.206881211039793,80.2835746956583,51
13.084399968508402,80.20824757511053,5
13.094030633629455,80.12290584420244,24
13.129634110094281,80.13365804083091,30
13.10696239030432,80.12098545244648,74
12.926147525618415,80.14859136228372,5
13.07948516063054,80.23886216890672,45
13.037386448592272,80.30411983388835,32
13.021068007751502,80.21847626695507,41
12.961936936128147,80.17347552917488,68
13.112589009013103,80.23447738181456,13
13.013190299995983,80.2413332957322,97
12.977150060530752,80.26604123565573,24
12.953234675679486,80.21040591855113,27
13.085867265143179,80.30840018258446,68
13.16890620241157,80.21931625221889,76
13.081429694212646,80.24651171281515,7
13.146918968291152,80.19283297711853,100
13.140062635138502,80.23016632107348,88
12.931082943071077,80.1843877878305,100
13.093662940126546,80.19921255451379,12
13.15663930293212,80.16827934365057,94
12.971867311162145,80.16113193736746,0
13.04342956200844,80.26340000519124,99
13.178417229367241,80.16277570575815,53
13.160285287359194,80.10871498121598,73
13.181045350898117,80.24697752594696,76
13.07718283112601,80.24197987284113,10
13.20935504896314,80.29257976445021,2
13.122475309809648,80.3242837310495,33
13.140507411104986,80.26378481884709,14
13.11669585033348,80.19404929431532,49
13.193550274063,80.27743213932384,69
13.074056757090066,80.28360607704296,3
13.184559327276444,80.1777180969547,68
13.045285514785988,80.32546167855732,35
13.140337266920266,80.24578071946105,90
13.012422997860348,80.27848879417864,84
12.971836672803983,80.25237527023698,31
13.178593594733742,80.16855199157384,23
13.134675662741977,80.18309610999806,22
13.202163971084516,80.29505346967962,93
13.140430476327515,80.22749159017697,91
12.99015195959438,80.34801567742485,24
13.169140839480795,80.25555513718018,23
12.996482373607291,80.1278433192685,40
13.122735590088833,80.29156878330926,49
12.950145122178892,80.13980954899239,54
13.11081429766288,80.31294914835941,23
13.111895673788903,80.10249777411674,32
13.154456421782243,80.18524708283482,53
12.958703759512503,80.11897748092521,64
12.928347724471847,80.28869324770878,23
13.060458611982984,80.22003654546471,79
12.966133742644212,80.12258227565663,48
12.968219277390926,80.32684975237137,83
12.991833106376667,80.16508088280538,43
13.19251271690299,80.32857948468101,93
13.090957278533434,80.17559818051342,67
12.92125028090734,80.17795162646506,32
13.132360356582309,80.20001191382013,26
13.058992499626257,80.12869008918506,40
13.085027869321703,80.27436140362678,93
12.969786681716592,80.14216215019923,38
13.198330319941247,80.29795591303227,35
13.137019382231566,80.24495162301683,55
12.92982689534664,80.31838694591868,61
12.950234388819846,80.29092140979562,69
13.206654037451544,80.19560542222204,79
13.044852087632023,80.21344779339348,34
13.067090230110768,80.2006526856663,89
13.038341605523371,80.31085914697056,64
13.071357243633559,80.1283695231987,4
13.0108922417182,80.17872270348151,52
13.013453718690945,80.25107809782217,2
13.02383100297018,80.13913850755955,27
13.07444156675276,80.25938535915404,99
13.200838735703028,80.1950239344989,83
12.974084418993234,80.1131913326267,1
13.148130972216256,80.13544883857405,88
